Sale_ID,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Sale_Date
SALE002111,CUST2111,P003,Notebook,Stationery,3,364.87,0.12,8/31/2023
SALE002112,CUST2112,P001,Smartphone,Electronics,4,160.82,0.25,7/12/2024
SALE002113,CUST2113,P004,T-shirt,Apparel,1,456.53,0.2,10/26/2023
SALE002114,CUST2114,P003,Notebook,Stationery,2,96.97,0.21,7/25/2023
SALE002115,CUST2115,P005,Blender,Home Appliance,3,492.21,0.16,8/26/2024
SALE002116,CUST2116,P005,Blender,Home Appliance,2,437.11,0.27,4/28/2024
SALE002117,CUST2117,P001,Smartphone,Electronics,2,359.55,0.08,8/26/2024
SALE002118,CUST2118,P005,Blender,Home Appliance,1,472.44,0.11,5/23/2024
SALE002119,CUST2119,P003,Notebook,Stationery,3,375.04,0.23,5/13/2024
SALE002120,CUST2120,P003,Notebook,Stationery,4,135.71,0.15,8/16/2023
SALE002121,CUST2121,P004,T-shirt,Apparel,2,248.97,0.27,3/2/2025
SALE002122,CUST2122,P003,Notebook,Stationery,1,82.18,0.1,1/13/2025
SALE002123,CUST2123,P003,Notebook,Stationery,1,225.35,0.11,3/22/2024
SALE002124,CUST2124,P004,T-shirt,Apparel,4,383.72,0.27,5/22/2024
SALE002125,CUST2125,P003,Notebook,Stationery,1,223.9,0.14,7/26/2023
SALE002126,CUST2126,P003,Notebook,Stationery,2,198.63,0.15,2/24/2025
SALE002127,CUST2127,P002,Shoes,Footwear,1,317.91,0.1,5/9/2023
SALE002128,CUST2128,P002,Shoes,Footwear,3,442.49,0.08,1/28/2024
SALE002129,CUST2129,P005,Blender,Home Appliance,3,71.41,0.2,9/27/2023
SALE002130,CUST2130,P001,Smartphone,Electronics,2,223.46,0.04,2/3/2025
SALE002131,CUST2131,P001,Smartphone,Electronics,3,121.21,0.26,11/17/2023
SALE002132,CUST2132,P003,Notebook,Stationery,4,362.91,0.23,8/3/2023
SALE002133,CUST2133,P001,Smartphone,Electronics,1,97.58,0.06,3/13/2024
SALE002134,CUST2134,P003,Notebook,Stationery,2,349.16,0.21,9/19/2024
SALE002135,CUST2135,P002,Shoes,Footwear,4,178.78,0.18,5/13/2024
SALE002136,CUST2136,P003,Notebook,Stationery,1,139.51,0.06,2/14/2024
SALE002137,CUST2137,P002,Shoes,Footwear,4,471.36,0.08,9/30/2024
SALE002138,CUST2138,P005,Blender,Home Appliance,2,58.34,0.12,10/21/2024
SALE002139,CUST2139,P004,T-shirt,Apparel,2,247,0.21,4/23/2023
SALE002140,CUST2140,P004,T-shirt,Apparel,4,59.73,0.19,11/22/2023
SALE002141,CUST2141,P005,Blender,Home Appliance,1,267.62,0.16,4/16/2024
SALE002142,CUST2142,P003,Notebook,Stationery,3,275.47,0.23,3/21/2024
SALE002143,CUST2143,P003,Notebook,Stationery,3,194.75,0.23,8/11/2024
SALE002144,CUST2144,P003,Notebook,Stationery,4,109.47,0.19,10/7/2023
SALE002145,CUST2145,P004,T-shirt,Apparel,2,219.37,0.24,6/3/2023
SALE002146,CUST2146,P001,Smartphone,Electronics,1,352.52,0.1,8/12/2024
SALE002147,CUST2147,P001,Smartphone,Electronics,1,402.08,0.26,3/3/2025
SALE002148,CUST2148,P005,Blender,Home Appliance,2,288.84,0.18,1/7/2025
SALE002149,CUST2149,P005,Blender,Home Appliance,3,315.43,0.25,8/23/2023
SALE002150,CUST2150,P004,T-shirt,Apparel,1,140.28,0.16,1/30/2025
SALE002151,CUST2151,P004,T-shirt,Apparel,4,179.3,0.07,6/10/2024
SALE002152,CUST2152,P005,Blender,Home Appliance,3,122.85,0.16,4/30/2023
SALE002153,CUST2153,P003,Notebook,Stationery,4,162.18,0.11,4/28/2024
SALE002154,CUST2154,P001,Smartphone,Electronics,3,151.2,0.21,1/29/2025
SALE002155,CUST2155,P001,Smartphone,Electronics,2,283.75,0.14,5/10/2023
SALE002156,CUST2156,P003,Notebook,Stationery,4,303.21,0.25,2/10/2024
SALE002157,CUST2157,P004,T-shirt,Apparel,4,475.23,0.2,6/12/2024
SALE002158,CUST2158,P004,T-shirt,Apparel,2,138.01,0.21,2/26/2025
SALE002159,CUST2159,P001,Smartphone,Electronics,4,338.75,0.07,9/16/2024
SALE002160,CUST2160,P005,Blender,Home Appliance,3,417.77,0.3,12/8/2023
SALE002161,CUST2161,P002,Shoes,Footwear,1,302.11,0.25,3/27/2025
SALE002162,CUST2162,P004,T-shirt,Apparel,1,164.75,0.24,4/22/2023
SALE002163,CUST2163,P004,T-shirt,Apparel,2,168.15,0.1,6/19/2023
SALE002164,CUST2164,P002,Shoes,Footwear,3,67.66,0.16,7/11/2024
SALE002165,CUST2165,P003,Notebook,Stationery,4,187.45,0.04,5/20/2023
SALE002166,CUST2166,P001,Smartphone,Electronics,4,385.07,0.16,4/5/2025
SALE002167,CUST2167,P002,Shoes,Footwear,1,71.38,0.04,12/23/2024
SALE002168,CUST2168,P005,Blender,Home Appliance,4,148.68,0.17,8/25/2023
SALE002169,CUST2169,P001,Smartphone,Electronics,1,367.8,0.19,7/9/2024
SALE002170,CUST2170,P001,Smartphone,Electronics,2,402.19,0.12,3/19/2025
SALE002171,CUST2171,P003,Notebook,Stationery,4,254.89,0.15,3/4/2025
SALE002172,CUST2172,P001,Smartphone,Electronics,3,364.13,0.26,10/29/2023
SALE002173,CUST2173,P004,T-shirt,Apparel,4,224.58,0.03,6/16/2023
SALE002174,CUST2174,P004,T-shirt,Apparel,1,121.96,0.24,10/17/2023
SALE002175,CUST2175,P001,Smartphone,Electronics,2,229.17,0.05,5/28/2023
SALE002176,CUST2176,P004,T-shirt,Apparel,1,310.99,0.01,10/25/2023
SALE002177,CUST2177,P002,Shoes,Footwear,4,476.62,0.06,8/20/2024
SALE002178,CUST2178,P003,Notebook,Stationery,1,80.94,0.23,3/17/2024
SALE002179,CUST2179,P004,T-shirt,Apparel,1,278.33,0.12,6/18/2023
SALE002180,CUST2180,P001,Smartphone,Electronics,2,198.01,0.26,5/12/2023
SALE002181,CUST2181,P002,Shoes,Footwear,3,278.74,0.16,8/16/2024
SALE002182,CUST2182,P001,Smartphone,Electronics,4,60.79,0.01,8/8/2024
SALE002183,CUST2183,P004,T-shirt,Apparel,2,190.86,0.22,6/13/2024
SALE002184,CUST2184,P001,Smartphone,Electronics,3,418.94,0.03,10/31/2023
SALE002185,CUST2185,P002,Shoes,Footwear,1,299.27,0.24,7/4/2024
SALE002186,CUST2186,P003,Notebook,Stationery,3,252.76,0.05,11/21/2024
SALE002187,CUST2187,P001,Smartphone,Electronics,1,178.49,0.1,9/19/2024
SALE002188,CUST2188,P004,T-shirt,Apparel,1,184.12,0.23,7/14/2023
SALE002189,CUST2189,P005,Blender,Home Appliance,2,222.4,0.29,1/25/2024
SALE002190,CUST2190,P005,Blender,Home Appliance,1,426.01,0.11,7/21/2024
SALE002191,CUST2191,P002,Shoes,Footwear,2,485.25,0.25,4/9/2025
SALE002192,CUST2192,P001,Smartphone,Electronics,3,247.39,0.06,10/16/2023
SALE002193,CUST2193,P004,T-shirt,Apparel,3,227.01,0.24,5/30/2023
SALE002194,CUST2194,P003,Notebook,Stationery,1,430.95,0.2,10/12/2024
SALE002195,CUST2195,P003,Notebook,Stationery,2,242.11,0.06,11/26/2024
SALE002196,CUST2196,P004,T-shirt,Apparel,1,298.41,0.09,10/2/2024
SALE002197,CUST2197,P003,Notebook,Stationery,2,153.92,0.04,2/13/2024
SALE002198,CUST2198,P002,Shoes,Footwear,2,384.58,0.11,6/20/2023
SALE002199,CUST2199,P004,T-shirt,Apparel,2,289.39,0.06,11/17/2024
SALE002200,CUST2200,P003,Notebook,Stationery,3,414.07,0.19,10/23/2024
SALE002201,CUST2201,P003,Notebook,Stationery,2,401.33,0.3,5/16/2023
SALE002202,CUST2202,P002,Shoes,Footwear,3,146.75,0,8/25/2024
SALE002203,CUST2203,P005,Blender,Home Appliance,2,372.04,0.16,12/22/2023
SALE002204,CUST2204,P002,Shoes,Footwear,3,410.02,0.17,6/17/2023
SALE002205,CUST2205,P002,Shoes,Footwear,4,205.75,0.27,3/14/2024
SALE002206,CUST2206,P005,Blender,Home Appliance,3,127.67,0.15,8/5/2023
SALE002207,CUST2207,P004,T-shirt,Apparel,3,51.18,0.16,7/30/2024
SALE002208,CUST2208,P004,T-shirt,Apparel,1,252.91,0.14,10/2/2023
SALE002209,CUST2209,P005,Blender,Home Appliance,2,208.59,0.08,10/5/2023
SALE002210,CUST2210,P003,Notebook,Stationery,4,299.71,0.02,11/5/2024
SALE002211,CUST2211,P001,Smartphone,Electronics,1,134.62,0.12,8/23/2024
SALE002212,CUST2212,P003,Notebook,Stationery,2,436.85,0.02,7/9/2024
SALE002213,CUST2213,P001,Smartphone,Electronics,4,165.99,0.17,6/17/2024
SALE002214,CUST2214,P004,T-shirt,Apparel,4,151.89,0.09,3/18/2024
SALE002215,CUST2215,P004,T-shirt,Apparel,4,266.32,0.16,10/23/2023
SALE002216,CUST2216,P005,Blender,Home Appliance,2,274.48,0.04,5/4/2023
SALE002217,CUST2217,P005,Blender,Home Appliance,4,146.79,0.28,5/11/2024
SALE002218,CUST2218,P001,Smartphone,Electronics,4,172.34,0.27,5/9/2023
SALE002219,CUST2219,P003,Notebook,Stationery,1,126.37,0.06,11/12/2024
SALE002220,CUST2220,P003,Notebook,Stationery,3,373.31,0.1,3/9/2024
SALE002221,CUST2221,P004,T-shirt,Apparel,2,396.54,0.18,11/21/2024
SALE002222,CUST2222,P001,Smartphone,Electronics,3,258.05,0.03,8/12/2023
SALE002223,CUST2223,P003,Notebook,Stationery,1,371.34,0.11,12/7/2023
SALE002224,CUST2224,P003,Notebook,Stationery,3,381.17,0.08,8/21/2024
SALE002225,CUST2225,P004,T-shirt,Apparel,4,112.22,0.27,2/14/2025
SALE002226,CUST2226,P004,T-shirt,Apparel,4,484.78,0.26,7/28/2023
SALE002227,CUST2227,P001,Smartphone,Electronics,2,419.46,0.17,8/18/2023
SALE002228,CUST2228,P004,T-shirt,Apparel,2,142.02,0.16,3/10/2025
SALE002229,CUST2229,P004,T-shirt,Apparel,2,133.77,0.28,11/10/2023
SALE002230,CUST2230,P005,Blender,Home Appliance,1,106.55,0.28,1/16/2024
SALE002231,CUST2231,P005,Blender,Home Appliance,2,112.27,0.29,9/7/2024
SALE002232,CUST2232,P003,Notebook,Stationery,1,386.67,0.04,5/16/2023
SALE002233,CUST2233,P001,Smartphone,Electronics,4,261.34,0.05,9/18/2024
SALE002234,CUST2234,P005,Blender,Home Appliance,3,402.32,0.2,1/8/2025
SALE002235,CUST2235,P002,Shoes,Footwear,4,385.81,0.16,8/29/2024
SALE002236,CUST2236,P004,T-shirt,Apparel,4,322.08,0.01,9/23/2024
SALE002237,CUST2237,P002,Shoes,Footwear,4,358.86,0.02,4/23/2024
SALE002238,CUST2238,P004,T-shirt,Apparel,2,58.26,0.27,10/24/2024
SALE002239,CUST2239,P003,Notebook,Stationery,2,190.3,0.26,10/21/2023
SALE002240,CUST2240,P004,T-shirt,Apparel,2,337.02,0.11,10/4/2024
SALE002241,CUST2241,P001,Smartphone,Electronics,3,54.21,0.27,5/20/2024
SALE002242,CUST2242,P003,Notebook,Stationery,2,64.84,0.18,8/6/2024
SALE002243,CUST2243,P005,Blender,Home Appliance,1,433.35,0.24,3/12/2024
SALE002244,CUST2244,P003,Notebook,Stationery,4,357.81,0.13,2/10/2024
SALE002245,CUST2245,P003,Notebook,Stationery,3,169.42,0.03,7/30/2024
SALE002246,CUST2246,P001,Smartphone,Electronics,3,359.58,0.13,6/26/2023
SALE002247,CUST2247,P004,T-shirt,Apparel,3,406.61,0.14,4/27/2024
SALE002248,CUST2248,P001,Smartphone,Electronics,3,188.06,0.17,7/8/2024
SALE002249,CUST2249,P001,Smartphone,Electronics,3,66.22,0.03,10/16/2024
SALE002250,CUST2250,P002,Shoes,Footwear,1,469.75,0.3,7/26/2023
SALE002251,CUST2251,P002,Shoes,Footwear,4,205.33,0.07,11/16/2024
SALE002252,CUST2252,P005,Blender,Home Appliance,3,97.92,0.06,1/30/2024
SALE002253,CUST2253,P003,Notebook,Stationery,4,271.34,0.16,6/10/2024
SALE002254,CUST2254,P004,T-shirt,Apparel,2,395.81,0.16,5/10/2024
SALE002255,CUST2255,P002,Shoes,Footwear,3,149.74,0.13,9/10/2023
SALE002256,CUST2256,P002,Shoes,Footwear,3,171.27,0.23,6/5/2024
SALE002257,CUST2257,P002,Shoes,Footwear,4,159.22,0.15,10/30/2024
SALE002258,CUST2258,P003,Notebook,Stationery,3,496.25,0.18,8/30/2024
SALE002259,CUST2259,P003,Notebook,Stationery,3,138.83,0.22,2/15/2025
SALE002260,CUST2260,P001,Smartphone,Electronics,3,308.98,0.01,9/22/2024
SALE002261,CUST2261,P005,Blender,Home Appliance,1,466.37,0.17,6/7/2023
SALE002262,CUST2262,P002,Shoes,Footwear,1,116.1,0.27,9/4/2023
SALE002263,CUST2263,P003,Notebook,Stationery,3,486.88,0.01,6/14/2023
SALE002264,CUST2264,P004,T-shirt,Apparel,1,476.36,0.12,9/27/2024
SALE002265,CUST2265,P005,Blender,Home Appliance,2,448.06,0.28,8/4/2023
SALE002266,CUST2266,P004,T-shirt,Apparel,3,146.55,0.11,7/16/2023
SALE002267,CUST2267,P001,Smartphone,Electronics,2,335.32,0.14,4/26/2023
SALE002268,CUST2268,P005,Blender,Home Appliance,4,392.4,0.29,10/10/2023
SALE002269,CUST2269,P002,Shoes,Footwear,2,493.71,0.06,2/16/2025
SALE002270,CUST2270,P001,Smartphone,Electronics,4,131.19,0.02,1/1/2025
SALE002271,CUST2271,P002,Shoes,Footwear,3,394.71,0.26,1/8/2024
SALE002272,CUST2272,P004,T-shirt,Apparel,4,202.46,0.26,5/9/2024
SALE002273,CUST2273,P005,Blender,Home Appliance,4,129.03,0.14,10/16/2023
SALE002274,CUST2274,P004,T-shirt,Apparel,2,239.62,0.15,5/5/2023
SALE002275,CUST2275,P003,Notebook,Stationery,2,407.23,0.25,8/14/2024
SALE002276,CUST2276,P005,Blender,Home Appliance,2,259.18,0.22,1/12/2024
SALE002277,CUST2277,P004,T-shirt,Apparel,3,291.89,0.08,7/21/2024
SALE002278,CUST2278,P005,Blender,Home Appliance,3,497.82,0.01,8/11/2024
SALE002279,CUST2279,P004,T-shirt,Apparel,2,229.6,0.14,1/6/2024
SALE002280,CUST2280,P005,Blender,Home Appliance,3,326.93,0.26,7/30/2023
SALE002281,CUST2281,P003,Notebook,Stationery,3,214.36,0.27,7/4/2023
SALE002282,CUST2282,P005,Blender,Home Appliance,4,226.75,0.29,12/5/2023
SALE002283,CUST2283,P004,T-shirt,Apparel,4,363.04,0.26,3/24/2024
SALE002284,CUST2284,P005,Blender,Home Appliance,2,472.05,0.17,8/23/2023
SALE002285,CUST2285,P005,Blender,Home Appliance,3,294.06,0.13,11/29/2023
SALE002286,CUST2286,P005,Blender,Home Appliance,4,395.78,0.23,5/5/2024
SALE002287,CUST2287,P004,T-shirt,Apparel,1,90.14,0.22,7/26/2024
SALE002288,CUST2288,P002,Shoes,Footwear,3,145.02,0.16,4/1/2024
SALE002289,CUST2289,P001,Smartphone,Electronics,1,275.96,0.03,4/6/2024
SALE002290,CUST2290,P005,Blender,Home Appliance,2,59.01,0.28,3/7/2024
SALE002291,CUST2291,P004,T-shirt,Apparel,3,163.78,0.14,8/22/2023
SALE002292,CUST2292,P002,Shoes,Footwear,2,282.83,0.11,2/1/2025
SALE002293,CUST2293,P001,Smartphone,Electronics,2,56.73,0.19,5/2/2023
SALE002294,CUST2294,P003,Notebook,Stationery,2,169.05,0.2,9/17/2024
SALE002295,CUST2295,P002,Shoes,Footwear,2,281.31,0.06,4/1/2024
SALE002296,CUST2296,P004,T-shirt,Apparel,2,307.92,0.25,5/5/2023
SALE002297,CUST2297,P001,Smartphone,Electronics,3,466.59,0.09,10/27/2023
SALE002298,CUST2298,P003,Notebook,Stationery,1,340.41,0.06,11/9/2023
SALE002299,CUST2299,P002,Shoes,Footwear,3,236.63,0.12,3/9/2024
SALE002300,CUST2300,P004,T-shirt,Apparel,3,468.66,0.22,8/31/2024
SALE002301,CUST2301,P005,Blender,Home Appliance,3,403.2,0.29,4/2/2025
SALE002302,CUST2302,P002,Shoes,Footwear,4,140,0.24,9/28/2023
SALE002303,CUST2303,P002,Shoes,Footwear,4,108.88,0.28,12/12/2023
SALE002304,CUST2304,P003,Notebook,Stationery,3,354.12,0.04,2/1/2025
SALE002305,CUST2305,P005,Blender,Home Appliance,1,301.95,0.02,4/28/2024
SALE002306,CUST2306,P001,Smartphone,Electronics,3,405.35,0.17,6/26/2024
SALE002307,CUST2307,P004,T-shirt,Apparel,2,382.46,0.09,1/3/2024
SALE002308,CUST2308,P003,Notebook,Stationery,4,331.35,0.25,4/2/2024
SALE002309,CUST2309,P002,Shoes,Footwear,4,493.87,0.2,4/24/2024
SALE002310,CUST2310,P002,Shoes,Footwear,3,290.12,0.29,1/6/2024
SALE002311,CUST2311,P001,Smartphone,Electronics,3,100.9,0.08,7/20/2023
SALE002312,CUST2312,P001,Smartphone,Electronics,1,422.72,0.15,9/22/2023
SALE002313,CUST2313,P002,Shoes,Footwear,1,163.33,0.15,9/22/2023
SALE002314,CUST2314,P004,T-shirt,Apparel,2,399.79,0.07,12/2/2024
SALE002315,CUST2315,P003,Notebook,Stationery,3,480.7,0.18,4/30/2024
SALE002316,CUST2316,P004,T-shirt,Apparel,3,363.56,0.13,3/22/2024
SALE002317,CUST2317,P005,Blender,Home Appliance,3,318.21,0.13,7/11/2023
SALE002318,CUST2318,P001,Smartphone,Electronics,4,257.17,0.11,4/24/2023
SALE002319,CUST2319,P001,Smartphone,Electronics,2,213.98,0.01,4/3/2024
SALE002320,CUST2320,P004,T-shirt,Apparel,1,208.85,0.16,6/15/2024
SALE002321,CUST2321,P004,T-shirt,Apparel,4,336.37,0.1,3/17/2024
SALE002322,CUST2322,P002,Shoes,Footwear,4,388.07,0,9/13/2023
SALE002323,CUST2323,P001,Smartphone,Electronics,4,355.33,0.09,1/25/2025
SALE002324,CUST2324,P005,Blender,Home Appliance,4,139.28,0.08,10/24/2024
SALE002325,CUST2325,P001,Smartphone,Electronics,2,272.29,0.12,1/22/2024
SALE002326,CUST2326,P005,Blender,Home Appliance,3,406.24,0.04,2/26/2024
SALE002327,CUST2327,P005,Blender,Home Appliance,1,264.07,0.15,5/23/2023
SALE002328,CUST2328,P004,T-shirt,Apparel,1,291.48,0.21,3/4/2024
SALE002329,CUST2329,P002,Shoes,Footwear,4,397.01,0.19,7/13/2024
SALE002330,CUST2330,P004,T-shirt,Apparel,4,347.57,0.24,12/16/2024
SALE002331,CUST2331,P001,Smartphone,Electronics,2,234.21,0.14,8/3/2024
SALE002332,CUST2332,P005,Blender,Home Appliance,4,452.94,0.16,8/13/2023
SALE002333,CUST2333,P003,Notebook,Stationery,1,123.16,0.24,3/19/2024
SALE002334,CUST2334,P003,Notebook,Stationery,1,497.98,0.13,10/13/2023
SALE002335,CUST2335,P002,Shoes,Footwear,3,103.48,0.21,11/14/2023
SALE002336,CUST2336,P004,T-shirt,Apparel,3,56.73,0.13,8/5/2024
SALE002337,CUST2337,P001,Smartphone,Electronics,1,450.51,0.13,6/12/2023
SALE002338,CUST2338,P004,T-shirt,Apparel,1,160.23,0.23,9/25/2023
SALE002339,CUST2339,P002,Shoes,Footwear,2,378.36,0.05,12/25/2023
SALE002340,CUST2340,P002,Shoes,Footwear,2,414.96,0.1,11/2/2024
SALE002341,CUST2341,P002,Shoes,Footwear,1,436.54,0.07,3/24/2024
SALE002342,CUST2342,P001,Smartphone,Electronics,4,496.22,0.11,6/1/2023
SALE002343,CUST2343,P004,T-shirt,Apparel,3,182.32,0.07,11/18/2024
SALE002344,CUST2344,P002,Shoes,Footwear,1,369.61,0.17,2/12/2025
SALE002345,CUST2345,P003,Notebook,Stationery,4,101.93,0.24,2/12/2024
SALE002346,CUST2346,P004,T-shirt,Apparel,1,233.06,0.24,10/8/2023
SALE002347,CUST2347,P004,T-shirt,Apparel,3,431.59,0.11,6/24/2024
SALE002348,CUST2348,P002,Shoes,Footwear,3,215.45,0.3,1/16/2024
SALE002349,CUST2349,P003,Notebook,Stationery,2,315.99,0.18,3/14/2024
SALE002350,CUST2350,P004,T-shirt,Apparel,2,276.7,0.12,5/18/2024
SALE002351,CUST2351,P004,T-shirt,Apparel,2,340.68,0.25,7/27/2024
SALE002352,CUST2352,P003,Notebook,Stationery,2,487.8,0.22,2/7/2025
SALE002353,CUST2353,P004,T-shirt,Apparel,3,75.08,0.22,12/19/2024
SALE002354,CUST2354,P005,Blender,Home Appliance,4,308.28,0.06,9/10/2023
SALE002355,CUST2355,P003,Notebook,Stationery,4,438.36,0.14,11/16/2023
SALE002356,CUST2356,P002,Shoes,Footwear,4,266.62,0.26,2/16/2025
SALE002357,CUST2357,P005,Blender,Home Appliance,1,85.34,0.15,7/18/2024
SALE002358,CUST2358,P005,Blender,Home Appliance,2,302.24,0.21,11/1/2024
SALE002359,CUST2359,P003,Notebook,Stationery,2,199.43,0.18,11/25/2023
SALE002360,CUST2360,P001,Smartphone,Electronics,3,119.72,0.25,10/10/2024
SALE002361,CUST2361,P001,Smartphone,Electronics,3,432.07,0.09,3/16/2024
SALE002362,CUST2362,P003,Notebook,Stationery,1,284.72,0.17,3/5/2024
SALE002363,CUST2363,P001,Smartphone,Electronics,1,469.97,0.04,4/8/2024
SALE002364,CUST2364,P001,Smartphone,Electronics,4,412.71,0.21,5/11/2023
SALE002365,CUST2365,P002,Shoes,Footwear,3,361.84,0.22,10/7/2024
SALE002366,CUST2366,P002,Shoes,Footwear,2,52.26,0.01,6/14/2023
SALE002367,CUST2367,P004,T-shirt,Apparel,4,242.52,0.2,12/31/2024
SALE002368,CUST2368,P002,Shoes,Footwear,2,138.87,0.12,3/1/2024
SALE002369,CUST2369,P001,Smartphone,Electronics,4,459.86,0.04,7/9/2024
SALE002370,CUST2370,P002,Shoes,Footwear,2,128.56,0.13,3/4/2024
SALE002371,CUST2371,P002,Shoes,Footwear,1,178.73,0.06,4/16/2025
SALE002372,CUST2372,P003,Notebook,Stationery,4,282.58,0.12,1/25/2025
SALE002373,CUST2373,P005,Blender,Home Appliance,2,168.51,0.12,4/25/2023
SALE002374,CUST2374,P002,Shoes,Footwear,2,144.44,0.22,4/28/2023
SALE002375,CUST2375,P004,T-shirt,Apparel,3,319.59,0.23,11/29/2024
SALE002376,CUST2376,P003,Notebook,Stationery,4,90.02,0.18,2/5/2025
SALE002377,CUST2377,P004,T-shirt,Apparel,2,76.18,0.01,11/15/2024
SALE002378,CUST2378,P002,Shoes,Footwear,3,217.51,0.28,10/26/2023
SALE002379,CUST2379,P003,Notebook,Stationery,2,374.3,0.21,9/26/2023
SALE002380,CUST2380,P002,Shoes,Footwear,4,299.66,0.01,8/30/2024
SALE002381,CUST2381,P002,Shoes,Footwear,1,240.29,0.25,1/6/2024
SALE002382,CUST2382,P003,Notebook,Stationery,4,304.59,0.06,11/1/2024
SALE002383,CUST2383,P004,T-shirt,Apparel,4,214.45,0.17,8/9/2023
SALE002384,CUST2384,P001,Smartphone,Electronics,2,471.27,0.14,6/25/2023
SALE002385,CUST2385,P001,Smartphone,Electronics,2,74.71,0.13,9/12/2023
SALE002386,CUST2386,P005,Blender,Home Appliance,4,353.03,0.27,2/28/2024
SALE002387,CUST2387,P005,Blender,Home Appliance,3,451.08,0.13,2/23/2024
SALE002388,CUST2388,P002,Shoes,Footwear,3,411.75,0.02,9/1/2024
SALE002389,CUST2389,P001,Smartphone,Electronics,3,132.82,0.28,10/31/2023
SALE002390,CUST2390,P002,Shoes,Footwear,2,183.17,0.28,8/5/2023
SALE002391,CUST2391,P005,Blender,Home Appliance,2,372.67,0.21,10/5/2023
SALE002392,CUST2392,P001,Smartphone,Electronics,4,87.92,0.14,2/19/2024
SALE002393,CUST2393,P004,T-shirt,Apparel,1,415.34,0.03,8/8/2023
SALE002394,CUST2394,P005,Blender,Home Appliance,2,373.51,0.24,8/9/2024
SALE002395,CUST2395,P003,Notebook,Stationery,4,378.32,0.02,5/6/2023
SALE002396,CUST2396,P005,Blender,Home Appliance,4,95.11,0.02,10/4/2023
SALE002397,CUST2397,P004,T-shirt,Apparel,1,372.99,0.16,10/9/2024
SALE002398,CUST2398,P002,Shoes,Footwear,3,355.92,0.05,4/28/2023
SALE002399,CUST2399,P001,Smartphone,Electronics,4,423.92,0,12/10/2023
SALE002400,CUST2400,P005,Blender,Home Appliance,4,68.72,0.13,1/23/2024
SALE002401,CUST2401,P003,Notebook,Stationery,4,60.4,0.04,11/4/2024
SALE002402,CUST2402,P002,Shoes,Footwear,3,217.85,0.05,4/5/2024
SALE002403,CUST2403,P001,Smartphone,Electronics,3,116.95,0.02,12/3/2024
SALE002404,CUST2404,P001,Smartphone,Electronics,1,301.27,0.06,8/22/2024
SALE002405,CUST2405,P001,Smartphone,Electronics,2,462.81,0.21,5/28/2023
SALE002406,CUST2406,P002,Shoes,Footwear,3,226.17,0.24,10/5/2023
SALE002407,CUST2407,P005,Blender,Home Appliance,2,430.23,0.14,10/9/2024
SALE002408,CUST2408,P001,Smartphone,Electronics,2,50.11,0.15,5/25/2024
SALE002409,CUST2409,P004,T-shirt,Apparel,3,125.83,0.01,2/24/2024
SALE002410,CUST2410,P004,T-shirt,Apparel,4,63.69,0.02,9/26/2023
SALE002411,CUST2411,P005,Blender,Home Appliance,1,197.67,0.08,4/3/2025
SALE002412,CUST2412,P001,Smartphone,Electronics,2,458.69,0.16,12/3/2023
SALE002413,CUST2413,P002,Shoes,Footwear,4,93.63,0.22,4/6/2024
SALE002414,CUST2414,P004,T-shirt,Apparel,3,322.88,0.18,10/10/2024
SALE002415,CUST2415,P004,T-shirt,Apparel,2,253.17,0.12,4/8/2024
SALE002416,CUST2416,P004,T-shirt,Apparel,2,472.31,0.04,11/9/2023
SALE002417,CUST2417,P004,T-shirt,Apparel,2,105.13,0.23,9/1/2023
SALE002418,CUST2418,P002,Shoes,Footwear,4,145.41,0.11,2/18/2025
SALE002419,CUST2419,P004,T-shirt,Apparel,4,63.29,0.22,2/27/2025
SALE002420,CUST2420,P005,Blender,Home Appliance,4,245.27,0.15,7/30/2024
SALE002421,CUST2421,P003,Notebook,Stationery,2,175.02,0.22,9/9/2023
SALE002422,CUST2422,P004,T-shirt,Apparel,2,441.46,0.27,9/21/2023
SALE002423,CUST2423,P002,Shoes,Footwear,1,322.22,0.28,4/9/2025
SALE002424,CUST2424,P005,Blender,Home Appliance,1,326.34,0.16,10/16/2023
SALE002425,CUST2425,P001,Smartphone,Electronics,4,289.36,0.15,12/11/2023
SALE002426,CUST2426,P002,Shoes,Footwear,4,91.33,0.08,10/12/2023
SALE002427,CUST2427,P002,Shoes,Footwear,3,250.26,0.28,5/20/2023
SALE002428,CUST2428,P004,T-shirt,Apparel,4,499.78,0.14,2/12/2025
SALE002429,CUST2429,P003,Notebook,Stationery,1,425.85,0.04,3/3/2025
SALE002430,CUST2430,P005,Blender,Home Appliance,1,452.06,0.13,6/30/2023
SALE002431,CUST2431,P005,Blender,Home Appliance,1,420.45,0.04,5/20/2024
SALE002432,CUST2432,P003,Notebook,Stationery,2,96.37,0.15,4/8/2024
SALE002433,CUST2433,P003,Notebook,Stationery,2,152.35,0.17,3/5/2024
SALE002434,CUST2434,P001,Smartphone,Electronics,4,51.4,0.1,1/13/2024
SALE002435,CUST2435,P002,Shoes,Footwear,3,186.58,0.02,12/22/2023
SALE002436,CUST2436,P002,Shoes,Footwear,3,98.87,0.28,10/18/2023
SALE002437,CUST2437,P004,T-shirt,Apparel,3,262.76,0.23,10/19/2024
