Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Payment_Mode,Status,Channel
2b3c9b19-c650-4627-a3fd-0e383353c8e8,9c7e1482-ae9d-443e-b523-cabaa1c128d0,12/22/2022,Refund,Credit Card,Success,In-Store
1a1c3348-edcb-4fe5-9907-610b77e70af6,58702399-7fc3-40ef-8695-156f2f3e9fe3,9/23/2023,Refund,Wallet,Failed,Online
a0f610bf-dd74-4702-ae96-20a795e0e51a,ee2b5905-d7b8-4156-b456-89aeaf428419,4/24/2021,Purchase,Wallet,Pending,In-Store
722ed05a-88b1-4f31-a6ac-5a87d6b8abf0,272de9d7-5168-4ba5-b6ef-530a4afacb8e,5/26/2023,Purchase,Credit Card,Failed,Online
df925865-4728-4968-93e5-dd2a38f24a43,9f59211c-535b-429c-abd0-70484cf49d72,2/6/2020,Purchase,Net Banking,Pending,In-Store
b8e482a7-39da-4a0c-b023-8110fe6db7ce,01e2f215-8be2-4564-b583-a04ed1583a60,1/7/2025,Purchase,Debit Card,Success,In-Store
df49d061-d52c-48be-a96a-bcd8f44ca0de,13bd090e-a864-42ff-b7ce-2dc6d20d21e9,9/21/2021,Purchase,Debit Card,Failed,Online
a81b6a56-59ca-4cbe-a020-9db3193bbf9c,4efafdf1-a105-41b2-8d86-1b33f9f2403a,12/11/2023,Refund,Debit Card,Failed,Online
bf0d74a2-e033-4451-a673-c4b1cd1de2b3,b680657e-30c8-458e-9fb2-190326e89453,4/1/2020,Refund,Wallet,Pending,In-Store
e731d22b-afbc-48da-9851-daa9d781fee9,b42ac722-04ea-4478-8fc0-7c97d25e67bb,4/21/2020,Purchase,Debit Card,Pending,In-Store
503c6583-0396-41ad-9b49-8d0b8bfd8585,a9bc2ed5-9e8c-4fb3-8955-9eadeafd2e37,3/21/2022,Purchase,Wallet,Failed,Online
b8263ad1-b11e-4161-8424-1d190939e1cb,889e243e-594a-408d-bf95-70ea73cc04fb,5/17/2020,Refund,Net Banking,Success,In-Store
681d49ef-237d-4aa7-8379-d2ff8e1ecb4e,ecba4f25-277d-4cd2-bb85-304c29ac6a97,10/7/2021,Purchase,Debit Card,Success,Online
53b5dbd2-afe9-47c0-8b4c-3863ba8a9e4b,304db0d2-9abf-4be0-a06a-f08ed50664eb,1/4/2024,Refund,Wallet,Failed,In-Store
d4594fc7-ddad-4ee3-ab9f-98266dc51b2c,dcb85522-d1e9-4884-878f-db95247cbec0,5/15/2023,Refund,Debit Card,Success,In-Store
43b0983f-5475-4d8d-ba9a-bedf22703345,8f170baa-b57b-449d-910f-f927b5be2999,2/13/2020,Refund,Credit Card,Pending,In-Store
5012941b-9b5a-4f8d-bf4c-b508a3f610e8,511c7355-2f70-4335-92c9-5ef83c78b7f4,12/5/2022,Refund,Net Banking,Success,In-Store
7a7bc0a1-9ee5-43ed-acaf-f889a81b2386,18b06f11-06a6-4dda-a875-97c0b65ae604,3/14/2025,Refund,Credit Card,Failed,In-Store
9f87e909-c10d-4ba5-b9c2-e81dc23839ae,dceb8d53-8a8c-4b9a-aea0-834f5ff00c60,11/2/2023,Refund,UPI,Success,Online
ae11aadc-908c-42ad-8e03-fe8f8f2a1140,b43f23e4-723b-49b9-b7cf-1f743a9cceac,7/11/2021,Purchase,Net Banking,Failed,Online
b9b3c726-f04c-4f64-a3ae-c74891eacf59,8ab6e109-433f-41fd-adb3-487302010c95,8/16/2023,Refund,UPI,Failed,In-Store
3b779482-92fc-4a6f-8747-e3e6a543470e,12710c8a-73a8-4f70-b5c7-bdd29b707a2e,5/29/2020,Purchase,Debit Card,Pending,Online
01ba9741-b069-4dd2-bb7a-176d77775442,72a98683-d192-4dfb-a0b8-4ee4f2ed5fe3,10/11/2022,Purchase,Debit Card,Failed,Online
a7f5bc7e-7bc4-46a3-8a17-c7df367a351e,b9b692ca-c850-4d64-8820-2ce5722aca38,3/19/2021,Refund,UPI,Failed,Online
fbc66fb4-8504-43b1-bc45-a688cd0ba8f8,b4197b4a-cdb6-48a0-87d6-f1f88034f46d,5/14/2022,Refund,Credit Card,Failed,In-Store
fbed8eba-4e3e-486d-af65-cc732f00bee5,d5a8270e-865e-4cd7-a89c-988e80f5b6af,9/2/2023,Purchase,Net Banking,Pending,In-Store
11fcee17-22d4-4175-9727-2599d17b7eb4,6e3e4c07-f1c9-4150-9515-fc628d2280ea,9/15/2020,Refund,Net Banking,Pending,In-Store
07549b9f-858c-43e0-8ea8-649fb7618de0,3d76b2f8-4321-4615-8143-7dc89628abdd,7/7/2024,Purchase,UPI,Pending,Online
bbbc4f0e-33ed-473f-895c-738bfa59366a,6d2dc28d-c87e-4d1d-8781-a7a313535772,8/10/2024,Purchase,Net Banking,Pending,Online
68f7ed5f-c9ed-420a-bf95-5ce090339175,972c754b-8f3f-4294-98c3-a077b0b0a8f9,2/12/2020,Purchase,UPI,Pending,In-Store
d9572da5-1bc2-48d0-8e34-6d072bd54d4f,213e4154-9fa2-4b16-825f-1172f341dee0,11/3/2023,Refund,UPI,Success,Online
74a3be17-c867-47ef-aeb8-b20c1694aa83,76fa1ce2-f992-4962-b8ee-48dda63aabb7,4/8/2025,Purchase,Debit Card,Failed,In-Store
69c790f2-dfe3-42a9-a783-6a6748cebfb0,ba71d48d-4415-441b-add9-cac99ab5868d,5/15/2020,Purchase,Debit Card,Pending,In-Store
cab78a49-094a-4509-b370-0f4cae791f6f,1424e421-b69b-4717-9007-b2e39783cdd6,8/9/2021,Purchase,Net Banking,Pending,Online
31914820-d202-4374-abd4-92a729a4b2c0,7e08cdc3-12b4-4b65-898e-9753cf396488,11/22/2024,Refund,Credit Card,Failed,In-Store
336a49cc-2ddf-4c8c-824f-2ff7a968cfd9,cc796326-b87d-4d14-bb3c-d78903d93a08,11/14/2021,Purchase,UPI,Failed,Online
9708d0f9-0aee-435a-81a7-d6f81d73e6c5,0e56556a-38e7-4277-ba61-c85711488abd,9/21/2024,Refund,Debit Card,Failed,Online
9f188632-4075-424a-bc1a-a63e426c167d,3e5e8797-6f58-4dcf-b59d-f83340a41097,11/3/2023,Refund,Credit Card,Success,In-Store
df0ba5a2-10ff-4e49-9102-958faada93a0,8c3d7361-c8ab-463e-afcb-56b17d2e1c00,2/4/2022,Refund,Wallet,Success,Online
28e9a161-cc9e-4a3a-9c19-102c97fc81af,a709fe7c-415a-4056-a98d-cee39ab1834d,8/25/2022,Purchase,Credit Card,Failed,In-Store
6e1e3dd5-97bd-4f4e-9873-f65e37bf38a3,e7d3bb99-68fd-4e0f-afe1-bc957532ca52,1/12/2021,Refund,UPI,Success,Online
58826924-285f-4eef-a8aa-64c880c4fa13,56742c41-213f-418d-9a57-8796cc1e6a7a,6/22/2021,Refund,Debit Card,Success,In-Store
d84eead6-e22a-4f34-bcee-4f49641fbc3a,451467d3-aeff-423a-a04b-d5c4d1200687,4/30/2021,Refund,Debit Card,Success,Online
d9cc389a-b5a8-4b3a-955c-a6cfec00edd9,efb6a86d-6bd2-427b-9d39-4beadf632ece,11/26/2024,Refund,Net Banking,Success,Online
894bfe5c-0dbb-405f-aecd-882078a8ecc1,2a531e42-9ec6-4e16-b4ad-f606c950fd5f,2/27/2025,Refund,Wallet,Pending,In-Store
46a42fca-0073-4b12-bfa9-eead2b635010,b358b204-f291-41b6-94b5-0bdc601de6ba,2/16/2021,Refund,Credit Card,Failed,In-Store
854cba4d-b1ff-4188-acd4-f7cff06c8b59,b8404d25-177e-4d8c-aac3-692efcd97516,1/3/2021,Purchase,UPI,Pending,In-Store
28bce5ab-89a6-4024-a933-f1ee6ef8dc1a,9bc3160d-4b14-472a-a47d-ff60955e879c,10/26/2021,Refund,UPI,Success,In-Store
d14650ba-bc50-46b1-aaad-4edc7c165c9e,fc9249e4-1ad5-4c3d-8cca-733b65ca2d84,8/17/2024,Refund,Credit Card,Failed,In-Store
44e73c3c-d2e1-472c-9816-36b6b8b9f02a,19f984ae-54ff-4158-92bb-fd63b09d6a83,3/8/2021,Refund,Wallet,Failed,Online
63ab3f68-9357-4563-848c-b21d35550af2,cd809c1e-fda1-47cc-9411-7b7029bc116c,11/4/2020,Purchase,Net Banking,Failed,In-Store
58c7cd38-0f87-4fa0-8c7f-1c3fbfdedbb7,31c65373-91b1-40f5-b474-3472c3e82260,1/21/2025,Purchase,Debit Card,Pending,In-Store
610843b0-e856-437e-9dc9-349d26beedc7,d9bb5398-118c-4ca1-8b75-8ad38cad7c25,6/20/2020,Purchase,Credit Card,Failed,In-Store
2323ea75-a9d2-414d-8c41-1321ba1aa669,86640f45-c313-43a9-b649-3e54f61c12ff,10/9/2023,Refund,Credit Card,Failed,In-Store
73d24815-a173-4b26-b90e-b9ae0dd5695f,0bfd95a6-390e-417f-b6aa-967558e0d989,1/14/2025,Refund,Wallet,Success,In-Store
27f2755d-7cb4-4585-9b35-128e141fa6c7,e85640ee-6256-422d-aa80-3c8dc69b2122,1/31/2024,Purchase,Net Banking,Failed,Online
82e899cf-d9cd-4230-8174-87eb63e2a7c8,a8a30f41-8934-4521-aa36-f2696de4609b,12/9/2022,Purchase,Debit Card,Failed,In-Store
aa8d5510-1f26-483b-aa4c-95efb442f918,c258ae5a-e2d5-4826-9412-591b73da3645,10/16/2024,Refund,Net Banking,Success,Online
d0576ead-48a5-4081-8088-eae2573fe895,3cbec554-e82d-4b0c-81e6-84ceb83dd4b6,2/5/2020,Purchase,Credit Card,Pending,In-Store
5e9fef3a-3628-4e3d-b344-f0a0cbe79dbe,4a00bdf1-0b00-45ae-a80a-4f0b5e9c5b20,1/21/2024,Purchase,Wallet,Success,Online
3119cf44-9203-4c46-b2b0-3db6151c391a,c0d4ca6d-381c-453b-ac90-d57fa54bdb2f,9/5/2021,Purchase,Net Banking,Success,Online
1215ed62-5830-4470-b29e-40b249e2f2b0,b61af4cc-c993-4574-96d2-443ed3b1ffcd,9/6/2024,Refund,Credit Card,Pending,Online
49d8d9a6-5448-46f8-87ac-5f4c4f69fa05,43b73c27-38cd-4163-8959-c432f999e15c,4/1/2020,Purchase,Credit Card,Pending,Online
817a5abe-ded3-4417-b907-6dbbe169f11d,7eeea058-1868-4b2f-9a1d-ddeab55d40cc,7/17/2023,Refund,Wallet,Failed,Online
2930d08a-45fa-45c2-932e-951720530284,4b815998-2057-412d-9906-c91a2c821e02,4/8/2023,Purchase,Debit Card,Pending,Online
97c37308-fdfc-4e58-a248-a3ee214b355f,6131519b-9b40-4b33-b226-c2d78912eb20,7/31/2023,Refund,UPI,Pending,In-Store
0b73f6c6-e950-4c00-9c59-4c88a3b17b9f,881688f4-7438-4d76-8778-32bd2a221960,3/12/2024,Refund,Wallet,Pending,In-Store
2f1be071-ac69-49dc-a5be-dec69fd68a8b,be87f405-5016-487a-99d3-f7fbf783c3a3,4/1/2020,Purchase,Debit Card,Pending,In-Store
70a420d4-8fe7-4a82-9e79-87200cb8a0cf,23c0bb03-13d7-4a5d-b813-30a113773e61,7/29/2023,Purchase,Net Banking,Failed,In-Store
d2e54643-4497-4d9d-a92d-73af2f731a1d,531423d5-3d37-4f5e-baa9-7c3e6fe5c4f4,9/27/2020,Refund,Net Banking,Pending,Online
062a1564-763b-4e04-a5b8-df660aa23e31,54960d8c-ba26-432b-9042-98549564e7b6,1/21/2023,Refund,Net Banking,Pending,In-Store
acaa98eb-dfd5-49a3-be72-2abd8d4d9310,e1aed2ef-edcd-45ef-8cce-f31ed5b6c2fd,7/27/2021,Refund,Wallet,Success,In-Store
45dbb84f-8462-4ba4-b25b-f5227c80ba47,ceefbbf7-ec64-40e6-b778-d66cbf7e9f4a,12/28/2022,Refund,Wallet,Success,In-Store
5f69fa14-8f31-4ad7-8122-91eb33579b86,9060bf1f-fcb0-4d3b-8a1b-f0dacc3e9d7d,2/11/2021,Refund,Net Banking,Failed,Online
0765604b-da82-4bb5-be65-5976d39ea6a1,738aaf5d-c618-47cd-adaf-26b40bd3bdf5,3/28/2020,Purchase,Credit Card,Pending,In-Store
e7e52333-c9b4-4fcd-b6b4-fd4f816dde16,5c27b826-353c-474d-8b27-0e0d6f18cf88,12/18/2021,Purchase,UPI,Pending,Online
a78bf101-a09c-4f07-aeae-5235b06ee00a,c5dfffd7-a28b-4ec4-b576-bcef4616ce84,9/26/2021,Refund,UPI,Pending,In-Store
dadbcc50-5e58-4b45-82a5-200712a757f7,1466aca2-eccf-4a7c-bc54-9f4996c2d3c5,2/26/2020,Purchase,Wallet,Failed,In-Store
e7dd976a-7b00-41ec-b5a1-117003297894,aea45a60-c3c6-4923-b48d-9939b17b2959,3/27/2024,Refund,Credit Card,Success,In-Store
e8f31ca6-8b80-47de-ade9-5fef6325265e,1c66ff18-5cc4-412d-9aaf-5dd78c011196,11/27/2020,Purchase,Wallet,Failed,In-Store
1301ec4b-0a67-4f4f-82c8-5fe2d6ce16b2,8cd948c2-4d06-4be7-a400-1c81c6febcf1,6/14/2020,Refund,UPI,Failed,In-Store
c360f18b-dd57-4535-9844-35804da8322a,1661e9e4-7fdb-4db4-b0e9-30e5dc43bfe8,8/6/2022,Purchase,Net Banking,Failed,In-Store
0337a591-5edf-455e-818c-571d94263a93,af15804d-1b7e-44d9-a00d-aa8bcefa9f12,5/11/2021,Refund,Net Banking,Success,In-Store
5d913f94-557a-4e13-9925-e525543967c2,567d9325-9662-40f8-b1d9-519852413ff7,2/3/2022,Refund,UPI,Success,Online
626fe79e-abc9-468f-a743-daafe447cabb,08c59f22-9a41-4548-91f4-640ead8ed6bc,3/3/2021,Purchase,Wallet,Pending,Online
3e1940cd-cfb9-4405-a83f-f9e394ee838c,afe5d7d9-a031-411b-9757-f62f870d0a66,11/9/2024,Refund,Net Banking,Success,In-Store
ad2dc535-73f2-49ea-941a-72d330251c3d,40ff0185-9cde-4581-abc6-a3731e767d80,1/11/2024,Purchase,Credit Card,Failed,In-Store
dad0e9a3-590e-4d2c-9635-eff17af7aa69,0a44df40-ec04-49fd-95c0-425de87b9b53,10/20/2024,Refund,Wallet,Failed,In-Store
b08b5183-7ebb-45f9-9d70-0d6d3f5bc52c,039e4497-7db0-4484-a56b-2f71fa9082c5,10/14/2020,Refund,Credit Card,Success,Online
a2e83496-0cdb-4988-9d95-7cba1ed81c2c,b2d91a33-3200-4d81-9e5e-37338f4c56a4,11/10/2021,Refund,Credit Card,Failed,In-Store
a93a5c78-4644-4bbe-ac08-ab0d2d45ed83,251b0c77-2ece-468c-87bc-77f2431bd896,6/28/2021,Purchase,Net Banking,Success,In-Store
eebbed15-2109-419c-8bd4-872aac02fdcb,d70f4e6b-9dd7-49f4-8530-064fb76f6f4b,1/13/2024,Purchase,Debit Card,Success,In-Store
6c2d3eee-0c99-4fac-9b72-71b15849cbd3,4f031838-5704-4363-b4fd-c4302e38e587,8/7/2020,Refund,UPI,Pending,In-Store
a08cce01-a08c-4bac-ac82-23e42a885600,3c487356-9ea2-4177-a6f1-d2fececfac19,6/13/2023,Refund,UPI,Success,Online
c6e5e5aa-84c5-4e59-9500-766728bc635b,53a16276-f950-472c-ad6b-2b44b05acfc8,9/11/2024,Purchase,UPI,Pending,In-Store
1d3fc59b-35b6-4a5b-9302-123a7148e9ba,c660938a-cdcd-46b3-bb9e-1a8a67289c5c,1/6/2021,Purchase,Net Banking,Success,Online
7a54e426-0a56-492e-ae59-476f716ebce6,1867900f-d7e0-4e31-aad3-7fdcb25bf4a9,10/5/2021,Refund,UPI,Success,Online
b32a13a7-ab92-43a9-972d-fb57b44a4278,806e3be8-afae-4aad-8e34-0b07aad506ed,3/19/2024,Refund,Debit Card,Failed,Online
79db5c27-017d-4f6a-b219-2d07caf5858e,dabb0985-6d48-459f-9eb9-23f21100ea2e,4/29/2023,Refund,Wallet,Failed,In-Store
9eda1d4f-678a-41a4-971b-3da1b2df086b,e6652eb4-cf8f-493b-8601-b6fb7ab78aa7,8/26/2020,Purchase,Credit Card,Pending,In-Store
319801a4-5001-4d39-8547-f6a69088ce7f,2f17acff-e15e-4cef-9141-39b6ad772649,12/20/2023,Refund,Net Banking,Success,Online
157d87ca-3a02-46cc-83d7-737e983bb5cd,b4bcd99a-560e-42ab-bcd4-5f7f6f3584fc,5/27/2020,Purchase,UPI,Success,Online
55c881f0-a573-4b83-8e72-61c14d0c46b8,b8a65f97-b9b8-4663-a538-5fbb9e73328e,1/22/2020,Purchase,UPI,Failed,In-Store
4e936051-b7a1-4ac8-a220-e9589ce31487,bb2a106b-f3af-4ee0-906a-0c8b3f84ffa7,3/24/2025,Purchase,UPI,Failed,Online
1b720114-1c84-4839-ab39-2a155ea2742d,635f6152-b03e-449b-9a49-0a39342730ab,5/22/2023,Purchase,UPI,Pending,Online
a6d47970-0c79-4e5c-a51a-6ff3ba0e47e3,57d024cd-825e-4a6e-a252-ebab5cfc7d0d,2/4/2025,Purchase,Net Banking,Pending,In-Store
461ef533-5205-4167-b7b5-543b64f35742,e8d6658e-d967-44de-b199-e3c0ce2196ac,6/7/2023,Refund,Net Banking,Pending,In-Store
b84ec55c-8754-4464-9c97-99107b36f6b0,25107002-929a-469e-8eb6-b94456e70728,11/4/2020,Refund,Credit Card,Failed,In-Store
598da09b-5b57-460f-91f1-fe2c1d3b2cff,23c402d4-3af7-44dd-b91c-8b18884aa09c,5/10/2020,Refund,Debit Card,Failed,In-Store
40f0bf56-941c-47df-a397-3ba71b6c9d97,1e2677cc-6b31-42cd-afab-f269a6a36370,12/13/2022,Refund,Wallet,Success,Online
e1818d42-727b-4498-8e78-ac38c4892188,d4d5bfe5-424f-4824-a281-39a7bc214740,10/15/2020,Refund,Wallet,Pending,In-Store
625508bc-7536-4ecc-ad2e-1881af338b60,ddd90af4-adb9-4cb9-a31f-3a4ed27d58f6,12/6/2021,Purchase,Net Banking,Success,Online
168a414f-cc3f-45d2-999c-002793b7712d,b1f9f283-5b39-4a24-9be7-90eebfc6baf0,1/21/2022,Purchase,UPI,Success,Online
5cbbe9aa-a782-4f1f-90c7-538bb5840872,d4040076-1dd2-4550-a0a0-07ee690cba5d,2/18/2025,Purchase,UPI,Failed,In-Store
a13cfed2-0681-40a7-b675-0fdd9b8380f6,8833b213-4292-43f1-9472-014b800a59ba,6/25/2020,Purchase,UPI,Pending,In-Store
b0918765-b8c1-4cd2-b91c-292504eef86a,23b51b6d-957b-46af-8aae-6c35a750cbd3,9/22/2023,Refund,Wallet,Success,Online
f4ef8607-ecce-4f4a-9bf9-e5a1595fecec,fa0f1cb1-6bdd-407f-97bd-7059758b00d6,10/13/2020,Refund,Credit Card,Pending,Online
4219f0ba-e3d5-48a1-b0eb-f7a8e62e03ff,ffe7a46d-a074-44ba-ac0c-66b7d2765bd9,6/12/2022,Refund,UPI,Failed,Online
6a9442ef-2189-4b81-9750-ef0f1888f9b4,b56afdad-d53e-40ef-964f-84f46ae96729,9/10/2023,Purchase,Credit Card,Pending,In-Store
726df120-5951-4148-9654-e67f8b90f9dd,580fb6e1-4489-41a5-96d8-3f0cec8edf01,5/14/2022,Purchase,Credit Card,Pending,In-Store
36ec23f2-3dae-4e52-9575-4432b701c2b5,4d5d1642-509b-48f9-85e0-6e267fb6e5a6,2/7/2022,Purchase,Wallet,Pending,In-Store
89f053b2-2a82-4589-9bfb-4ec8f0cc65b6,dc124921-cf69-47f1-be41-ff025a0cd5ac,1/9/2024,Refund,UPI,Failed,Online
5509b2d1-15de-406d-9793-2146d92d8c36,b388528c-ab63-4266-9ae9-3661f1162dd4,10/30/2021,Purchase,Net Banking,Failed,In-Store
bf318e54-2e2b-4607-88a3-c96bc4878895,50d81fb9-9335-465f-bb2d-a1ca9e8b64e2,7/21/2022,Purchase,Credit Card,Pending,In-Store
2ff94da2-5712-4481-bafb-c18ddbbf48a9,0e28bebd-2a5a-4298-82d8-255ba365fe6c,11/7/2023,Purchase,Credit Card,Failed,In-Store
a2742c5d-2e9e-45c1-bec8-d1cf0af9abd1,c87926bb-dd11-4d26-bdcd-176808cc2e6c,11/16/2021,Refund,Credit Card,Failed,In-Store
850f630f-6672-48be-a0be-390ce0e5f09f,a590625b-9e87-474d-a2ba-21dda51b4392,2/15/2021,Purchase,Debit Card,Pending,In-Store
a42058da-5029-4604-803f-ac088a3215be,7a81c61f-65f9-467c-b33e-ab8dde4a8596,8/30/2023,Refund,Wallet,Pending,In-Store
e860d604-10a2-41e5-8631-c6520ec3da73,b813378d-4eae-46dc-8b83-f85066f7d26c,10/9/2023,Refund,Debit Card,Failed,In-Store
38cb1ded-fc6f-4550-a1a8-ba8c96db298b,b7660143-eacd-4ebd-9313-fb68c6b4225d,5/25/2021,Purchase,Net Banking,Failed,Online
227eb95e-4979-4f64-96ba-0268bdcfeb58,ef01e244-39dc-4b5d-9bdd-282b9041fcd5,4/24/2024,Refund,Net Banking,Failed,In-Store
a57ad6a0-ce5a-49e4-8c52-260f013b6307,5acf3aa0-bb54-4ba0-9ccf-a06f4d458539,2/5/2025,Purchase,Credit Card,Pending,In-Store
c12c98e7-d565-4f35-8acb-d88ae05c30a6,c29985ac-a394-48f8-b55c-7c7aecd52680,8/6/2023,Refund,Debit Card,Pending,In-Store
0f2715b9-92e8-499a-9094-11f7a212f859,3836647b-aeeb-4080-b039-925b230d958f,4/25/2024,Refund,Credit Card,Pending,Online
2d292baa-2dc2-4285-b760-f9306d29ab2a,159775ef-1100-4074-9ee9-259395c65504,12/16/2022,Refund,UPI,Failed,In-Store
efacf9a9-c3a1-4d90-8732-aea76163e449,b05be630-2ec4-4864-b6ce-a48f50157e5c,10/6/2024,Refund,Credit Card,Failed,In-Store
a467f96b-71e3-4185-af90-e45abc41dfd6,7c46dec2-c239-4a12-8a51-2de69d667f17,6/7/2022,Refund,UPI,Failed,Online
c34c9873-9755-4cbc-a0f6-c7ffd2a64d93,bf64aa85-a25b-4a3f-9398-bb64372e2e1a,5/17/2021,Refund,UPI,Pending,Online
aea38571-b0e2-49e9-ab31-4bbe7ff80be5,949e2545-6bd1-4f59-9339-90c60863ac86,5/23/2023,Refund,UPI,Failed,In-Store
7dc6fc08-1dd7-424f-a336-b2405d6b6e23,12b897a1-6959-4120-8118-c183adb0c8c3,6/24/2023,Refund,Wallet,Failed,In-Store
f57cef01-6b00-4b0a-a369-3657193fd9b7,ab8ec5ff-7f87-4683-8295-85d00f36c312,5/26/2024,Refund,Debit Card,Failed,Online
166b6c22-73eb-491b-af75-fd27c6d05a3c,58bb84f7-368a-470e-8175-1167452769f9,11/28/2020,Refund,Net Banking,Pending,In-Store
9879763c-81e9-4bbe-9966-d439d60cf015,543a26eb-5423-4840-a94b-542e16a9d90b,2/29/2020,Purchase,UPI,Pending,Online
ff972c5a-5023-49d1-bf20-b8aa13a50684,62fb7c98-da51-4bc5-82fb-d5c59b801e33,5/21/2023,Purchase,Wallet,Success,In-Store
9029a202-5557-4b1f-8255-8ba214145ca2,0541ce9b-3146-47b2-baf1-5bfb032f9507,1/11/2020,Purchase,Wallet,Success,In-Store
80c2ac46-ae36-4a32-b3b3-05f4cd3e3b5e,8869c450-665c-4ffa-b910-788e3b6bba40,5/18/2023,Refund,Wallet,Pending,Online
5f80c999-f57d-4273-b76e-efc0f8c440be,7f66b5b5-0fe3-47cc-b826-4685e2b0c005,12/22/2024,Purchase,Net Banking,Failed,In-Store
5da1a57c-de0a-4e8f-8656-319bb0619f4c,d78fd697-93a9-474d-872d-7178a3fac470,12/4/2021,Refund,Net Banking,Success,In-Store
b84fc5d3-649b-433e-8759-addb993aee6b,f520ab15-91fd-4104-942f-b0a124ad7ce7,8/25/2020,Refund,Debit Card,Success,Online
2ed6ac22-1f9e-446d-ae90-d7a61b6e65a1,bf1fadb5-78d0-436b-9b16-41197005e752,9/28/2021,Purchase,UPI,Pending,In-Store
824f8d0b-867c-48d0-8d53-856a72d7fd60,de1e4fa2-37b0-4578-8d00-4fee4673bae7,2/23/2022,Purchase,Debit Card,Success,In-Store
6318a702-d209-469d-b735-316eed01112a,b4376710-fe26-4d3d-b733-ca6e9c923fdd,1/19/2020,Refund,Debit Card,Pending,In-Store
4aa3696b-b915-41ad-bf98-8d082f292192,9a051f81-aaf6-4141-b119-6ad9393f87cc,10/6/2022,Refund,Net Banking,Success,Online
e6dd9340-a3e2-4565-83d1-85c2cfc3fdd3,e3937585-64fe-41cc-9fc7-96e40327a156,3/11/2021,Purchase,Wallet,Success,Online
65a1148a-13e3-42f9-b50f-3cd90c51942b,afbd8bb3-922b-40a2-8bc9-aaa21ffc4ced,4/4/2020,Purchase,Credit Card,Failed,In-Store
c4148616-7374-44dc-86ef-1e1438c2ff1f,22be6619-6e2b-4cf5-b54c-4faf8b74018a,2/22/2024,Purchase,Debit Card,Failed,Online
64bb7574-10b7-453a-b5aa-4716caa0b862,3d67996b-d2f8-4371-9754-f381312b6ed5,12/18/2021,Refund,UPI,Failed,Online
2e833ffe-84d4-4a0f-b2be-7281243d6f81,73604b21-a532-431b-9b1d-4d4679b9f5d6,6/30/2020,Purchase,Net Banking,Pending,In-Store
8dff0f4e-0d35-442e-b7ad-eec21541b58a,84cd5abf-17fb-4378-9ad1-ecc69a81b19d,7/16/2024,Purchase,Debit Card,Success,Online
36cbda04-3744-4bd6-9a60-87f3e710cfca,e717a1fa-4794-4b70-b847-6efff28fc06f,6/7/2021,Refund,Wallet,Pending,Online
1d4649cb-8801-4a53-9ff4-530e23281f54,260bf48b-90ee-40b4-9a0b-a3562e5834cc,10/4/2024,Purchase,Net Banking,Failed,In-Store
f8fb1aa1-b222-4893-9945-49bc999a0f4f,9f8809f8-ce88-4384-800c-9f7c9b17deb9,4/23/2021,Refund,Debit Card,Success,Online
5e9bff40-f263-49e4-8d88-74077b4aba25,87d7a383-0713-47a2-bcde-1dca64110e2d,8/8/2021,Refund,Wallet,Success,In-Store
61cddd41-9d46-4e3f-9d29-e9a8f2c95b14,2d5249ad-f4ee-4582-8f42-dd064a02b3f3,10/7/2023,Refund,Debit Card,Success,Online
d4be0473-7dde-4ea7-a659-39c80ac0d21c,95b2d8d5-b7e1-4769-b78f-cd19cd9c4275,4/8/2021,Refund,Wallet,Failed,Online
49a12966-958f-458f-995a-7f1b91027e9f,f6dbfe77-94d0-49ac-97a6-81cbfa4f4669,3/18/2022,Purchase,Net Banking,Pending,Online
e96489fc-c07f-439c-8460-abc63b4c4048,29b84332-c24a-471d-a0eb-3869689c67a0,4/3/2022,Purchase,Wallet,Failed,Online
4d6527c1-7819-4d90-a84c-1d811ac18c7a,04d1671a-2b00-472c-a8dd-a156bebb92fc,2/15/2025,Refund,Credit Card,Success,In-Store
46a3321a-b240-4f11-88e5-7cc5c2ec11dd,c8f1771d-88a2-4883-b62d-e5305e60f79d,6/27/2021,Purchase,Net Banking,Pending,Online
97e1bf09-a63a-4d89-9efc-da23d7f8983e,63d16ebf-2b29-40fc-89ac-c20d695c4bd8,1/28/2021,Refund,Debit Card,Success,Online
1e1806ba-32ca-49b8-b80e-5a2a1b5aff34,6c80c869-35e9-46c3-98fa-e37607ec31db,12/1/2022,Purchase,Net Banking,Pending,Online
e9c33a53-adfd-4dbb-b3e3-79236dc1f983,0d2afbd9-de1a-43b6-ab6e-38ed98107533,4/22/2021,Refund,UPI,Pending,In-Store
d9a8f2a5-12d1-4b15-a94f-4a55ca7461d7,2351417e-7c9f-4687-9b10-47afd4d9d34d,7/12/2020,Refund,UPI,Pending,Online
4c529d6b-7e93-41fc-bd75-0e2d958dfb56,bab49e6f-03c0-4182-8a9d-3887f19c3e57,7/2/2020,Refund,Net Banking,Pending,In-Store
73e42323-1b01-4ba9-b945-5fbb8080e7e5,4b756ea6-428a-4561-aa0f-978b46862ebf,1/16/2023,Purchase,Wallet,Success,In-Store
9537fc54-c95f-4d67-b44d-1a609dbd215c,ed2a24d8-d805-463f-ac8d-88a3ec095551,3/7/2024,Refund,Debit Card,Failed,Online
